year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2017,2017-06-24,Southbound,All Vehicles,289,143,110,88,104,245,568,691,908,1084,1225,1287,1400,1456,1320,1353,1273,1377,1181,815,704,708,647,532,0,0
2017,2017-06-24,Northbound,All Vehicles,209,122,95,83,72,220,443,575,805,992,1077,1046,1106,1245,1208,1128,1029,1123,1003,802,560,526,540,465,0,0
2017,2017-06-25,Northbound,All Vehicles,289,168,107,88,68,104,256,302,605,842,888,966,1034,998,1073,1027,1086,1022,1040,681,532,496,415,227,0,0
2017,2017-06-25,Southbound,All Vehicles,350,201,154,123,93,164,259,379,552,957,1051,1016,1221,1206,1210,1174,1274,1257,1020,820,620,575,431,244,0,0
2017,2017-06-26,Northbound,All Vehicles,98,55,39,46,119,311,654,884,1123,929,813,727,800,852,1014,1148,1172,1230,1190,739,589,500,362,210,0,0
2017,2017-06-26,Southbound,All Vehicles,142,72,55,47,107,415,1188,1493,1488,1025,888,847,972,1007,1168,1458,1583,1583,1399,915,603,522,389,198,0,0
2017,2017-06-27,Southbound,All Vehicles,131,62,54,68,125,414,1217,1554,1561,1028,866,883,931,1080,1259,1510,1505,1657,1325,985,659,614,407,192,0,0
2017,2017-06-27,Northbound,All Vehicles,97,60,38,51,115,316,654,958,1112,885,819,755,830,900,967,1204,1192,1216,1136,766,603,479,333,218,0,0
2017,2017-06-28,Southbound,All Vehicles,120,85,51,67,123,429,1217,1522,1656,1124,961,912,962,1041,1301,1484,1526,1644,1419,923,698,620,413,270,0,0
2017,2017-06-28,Northbound,All Vehicles,69,48,64,38,123,340,659,941,1029,842,742,812,789,884,996,1096,1142,1228,1180,779,587,479,326,187,0,0
2017,2017-06-29,Southbound,All Vehicles,124,67,78,59,141,436,1214,1540,1575,1172,912,903,1003,1111,1252,1476,1646,1585,1449,1025,727,649,487,252,0,0
2017,2017-06-29,Northbound,All Vehicles,106,56,47,46,108,347,668,915,1031,859,813,780,747,875,1021,1147,1105,1179,1065,863,577,518,388,201,0,0
2017,2017-06-30,Northbound,All Vehicles,109,56,54,43,126,322,647,879,978,815,783,852,873,906,1078,1035,1086,1156,1201,933,594,514,477,318,0,0
2017,2017-06-30,Southbound,All Vehicles,145,82,59,63,124,423,1108,1457,1538,1078,1010,997,1131,1183,1364,1569,1360,1528,1445,985,730,615,652,430,0,0
2017,2017-07-01,Northbound,All Vehicles,228,111,88,74,77,204,420,535,763,895,980,1078,1139,1194,1184,1079,1073,1048,976,754,518,529,473,329,0,1
2017,2017-07-01,Southbound,All Vehicles,238,138,99,105,107,234,583,694,872,1023,1245,1292,1355,1294,1431,1257,1225,1302,1043,824,658,671,601,526,0,1
2017,2017-07-02,Northbound,All Vehicles,282,140,73,70,47,110,182,289,548,776,846,908,957,979,976,945,946,996,965,630,592,483,387,215,0,1
2017,2017-07-02,Southbound,All Vehicles,328,154,111,101,98,157,238,353,553,893,1007,1075,1242,1165,1068,1188,1148,1164,998,699,596,551,453,223,0,1
2017,2017-07-03,Southbound,All Vehicles,130,63,56,55,126,400,1129,1315,1332,1011,888,924,963,1064,1233,1383,1397,1601,1372,758,573,473,361,204,0,1
2017,2017-07-03,Northbound,All Vehicles,101,38,44,39,117,320,623,808,841,752,772,852,797,789,990,1095,1106,1198,1106,727,442,371,332,182,0,1
2017,2017-07-04,Northbound,All Vehicles,83,42,45,44,101,341,664,795,936,803,756,714,841,844,947,1093,1187,1229,1167,757,536,454,376,214,0,1
2017,2017-07-04,Southbound,All Vehicles,127,60,42,58,130,410,1189,1335,1380,1082,859,986,929,1056,1152,1456,1478,1643,1404,896,628,565,435,212,0,1
2017,2017-07-05,Northbound,All Vehicles,95,50,56,43,120,338,631,779,917,821,868,828,872,892,932,1069,1158,1252,1277,877,572,500,352,210,0,1
2017,2017-07-05,Southbound,All Vehicles,124,61,58,70,122,424,1156,1372,1400,1001,973,916,950,1151,1241,1490,1480,1575,1374,917,635,628,471,216,0,1
2017,2017-07-06,Southbound,All Vehicles,152,87,50,50,126,417,1143,1366,1312,1087,969,959,1010,1061,1271,1500,1390,1654,1357,927,646,667,473,272,0,1
2017,2017-07-06,Northbound,All Vehicles,100,60,56,45,101,347,641,840,896,862,781,791,845,870,998,1064,1107,1200,1134,749,580,533,370,226,0,1
2017,2017-07-07,Southbound,All Vehicles,136,83,76,56,125,396,1116,1289,1277,1055,1082,1075,1149,1123,1318,1563,1401,1570,1587,998,685,623,610,443,0,1
2017,2017-07-07,Northbound,All Vehicles,113,59,50,49,110,328,648,766,842,863,813,824,902,979,978,1049,1140,1223,1182,927,616,471,515,356,0,1
2017,2017-07-08,Southbound,All Vehicles,268,143,102,84,89,239,529,660,841,977,1151,1157,1286,1297,1271,1231,1250,1226,1080,765,653,624,699,538,0,1
2017,2017-07-08,Northbound,All Vehicles,219,102,93,60,73,222,472,459,734,905,975,1106,1033,1014,1105,1053,949,1023,970,749,579,501,520,428,0,1
2017,2017-07-09,Southbound,All Vehicles,333,214,128,103,108,156,240,342,521,817,1032,1098,1159,1120,1124,1153,1162,1131,1075,703,638,550,403,237,0,1
2017,2017-07-09,Northbound,All Vehicles,239,122,87,64,47,119,197,264,484,746,823,920,1001,952,992,1040,936,966,777,687,578,461,370,215,0,1
2017,2017-07-10,Northbound,All Vehicles,95,43,30,40,108,326,602,783,895,804,780,778,768,699,881,1080,1162,1278,1122,697,518,390,303,176,0,1
2017,2017-07-10,Southbound,All Vehicles,111,53,52,51,115,395,1092,1253,1302,1009,854,923,949,1032,1206,1452,1519,1574,1287,841,599,464,382,202,0,1
2017,2017-07-11,Southbound,All Vehicles,118,48,50,54,121,412,1146,1334,1357,1054,966,975,1055,1119,1198,1465,1562,1624,1387,922,661,511,442,215,0,1
2017,2017-07-11,Northbound,All Vehicles,113,53,47,37,103,314,680,793,919,751,713,796,872,894,1028,1108,1183,1247,1090,714,527,449,353,225,0,1
2017,2017-07-12,Northbound,All Vehicles,95,55,49,39,106,325,651,737,959,851,865,833,836,912,987,994,1002,1219,1179,778,445,376,482,237,0,1
2017,2017-07-12,Southbound,All Vehicles,142,78,58,61,113,428,1131,1339,1332,1083,964,931,1038,1082,1220,1571,1581,1687,1332,962,544,468,623,284,0,1
2017,2017-07-13,Northbound,All Vehicles,119,59,52,50,103,328,655,789,896,827,757,824,836,873,917,1076,1148,1238,1244,795,569,510,385,223,0,1
2017,2017-07-13,Southbound,All Vehicles,152,75,52,62,119,396,1059,1283,1331,1020,982,945,1001,1040,1319,1454,1581,1713,1451,933,652,642,553,332,0,1
2017,2017-07-14,Northbound,All Vehicles,102,55,56,49,100,330,612,688,884,807,816,831,899,947,1039,1110,1100,1186,1190,891,585,500,530,333,0,1
2017,2017-07-14,Southbound,All Vehicles,150,83,63,68,118,369,1065,1243,1304,1066,985,1043,1060,1196,1355,1349,1532,1701,1512,1010,670,631,603,458,0,1
2017,2017-07-15,Northbound,All Vehicles,198,131,71,68,72,190,433,531,694,812,1096,1088,1171,1099,1128,1107,1097,1097,1035,724,538,508,525,394,0,1
2017,2017-07-15,Southbound,All Vehicles,253,159,108,100,117,219,571,647,842,1043,1163,1244,1245,1379,1308,1370,1235,1354,1084,799,669,613,656,593,0,1
2017,2017-07-16,Northbound,All Vehicles,256,132,85,88,57,101,190,275,507,769,815,869,901,905,884,865,1040,1105,1006,650,563,457,371,221,0,1
2017,2017-07-16,Southbound,All Vehicles,345,176,113,109,91,150,246,377,558,871,999,1100,1198,1201,1095,1128,1157,1183,1011,726,603,542,400,210,0,1
2017,2017-07-17,Northbound,All Vehicles,88,41,52,40,92,314,656,897,1052,856,792,767,770,787,922,1109,1210,1223,1121,700,505,383,303,178,0,1
2017,2017-07-17,Southbound,All Vehicles,120,80,51,57,117,406,1143,1381,1418,957,831,795,884,900,1128,1507,1507,1623,1283,846,580,478,354,173,0,1
2017,2017-07-18,Southbound,All Vehicles,104,61,49,52,110,390,1202,1533,1474,1064,893,840,960,1051,1292,1558,1583,1613,1397,958,622,594,381,201,0,0
2017,2017-07-18,Northbound,All Vehicles,68,46,39,51,108,313,688,975,1194,991,806,745,768,834,1043,1132,1194,1269,1171,784,546,466,380,195,0,0
2017,2017-07-19,Southbound,All Vehicles,119,51,55,46,138,421,1190,1609,1637,1108,923,927,924,1038,1259,1475,1583,1686,1432,902,670,589,446,212,0,0
2017,2017-07-19,Northbound,All Vehicles,79,47,58,39,103,324,695,989,1138,911,726,799,663,903,1037,1161,1184,1237,1168,740,533,468,354,174,0,0
2017,2017-07-20,Southbound,All Vehicles,120,65,47,64,136,433,1177,1557,1596,1148,885,926,971,1024,1309,1433,1570,1618,1381,923,735,614,413,265,0,0
2017,2017-07-20,Northbound,All Vehicles,101,48,49,50,115,358,690,1017,1113,899,785,769,807,908,1048,1120,1155,1247,1105,754,648,501,338,186,0,0
2017,2017-07-21,Southbound,All Vehicles,134,67,51,68,124,407,1146,1480,1536,1126,934,940,1054,1137,1332,1537,1526,1645,1442,1011,689,676,627,380,0,0
2017,2017-07-21,Northbound,All Vehicles,95,43,51,59,112,341,691,976,1106,920,778,796,825,906,1063,1164,1104,1192,1206,805,628,477,455,314,0,0
2017,2017-07-22,Northbound,All Vehicles,180,105,70,64,75,210,443,528,748,922,1091,977,1063,993,1072,1116,993,1024,1056,780,532,508,424,406,0,0
2017,2017-07-22,Southbound,All Vehicles,239,127,75,67,90,204,550,698,947,1032,1182,1131,1215,1371,1323,1246,1211,1250,1128,799,613,678,631,495,0,0
2017,2017-07-23,Northbound,All Vehicles,233,126,79,68,57,118,214,271,495,668,869,922,945,990,994,1031,938,1001,999,724,548,447,275,144,0,0
2017,2017-07-23,Southbound,All Vehicles,332,200,135,118,114,152,256,352,500,792,1002,1109,1201,1135,1099,1139,1120,1127,990,770,586,530,461,236,0,0
2017,2017-07-24,Southbound,All Vehicles,112,56,59,79,125,423,1106,1520,1495,1011,879,827,898,959,1212,1448,1658,1642,1357,845,588,515,417,222,0,0
2017,2017-07-24,Northbound,All Vehicles,70,25,25,38,100,317,686,975,1122,938,764,745,672,803,937,1108,1225,1235,1104,682,537,386,216,127,0,0
2017,2017-07-25,Northbound,All Vehicles,60,31,26,35,99,325,681,998,1166,977,805,754,769,796,1017,1096,1167,1241,1223,738,571,416,581,481,0,0
2017,2017-07-25,Southbound,All Vehicles,112,69,64,71,117,403,1165,1636,1649,1126,939,865,953,1000,1193,1492,1598,1587,1356,955,726,566,474,218,0,0
2017,2017-07-26,Southbound,All Vehicles,119,72,64,82,134,414,1173,1593,1718,1160,967,893,957,1025,1312,1576,1581,1716,1358,930,723,619,452,208,0,0
2017,2017-07-26,Northbound,All Vehicles,228,136,116,106,270,356,688,1002,1082,849,710,774,800,831,1051,1185,1167,1192,1212,787,589,509,697,597,0,0
2017,2017-07-27,Southbound,All Vehicles,129,74,66,48,125,401,1167,1619,1623,1114,925,912,978,1101,1232,1495,1452,1725,1365,941,707,650,492,248,0,0
2017,2017-07-27,Northbound,All Vehicles,279,180,132,140,143,349,683,1010,1220,973,819,762,766,877,1090,1199,1163,1232,1189,778,578,522,402,189,0,0
2017,2017-07-28,Northbound,All Vehicles,109,46,59,37,114,354,647,970,1124,878,820,816,836,947,991,1235,1245,1199,1222,905,600,538,476,335,0,0
2017,2017-07-28,Southbound,All Vehicles,137,58,57,63,129,406,1150,1512,1588,1182,976,983,1025,1162,1276,1588,1464,1585,1410,1107,766,715,660,460,0,0
2017,2017-09-16,Northbound,All Vehicles,221,136,96,57,76,240,474,614,856,962,1096,1041,1079,1104,1125,1131,1158,1106,1054,761,579,491,578,382,0,0
2017,2017-09-16,Southbound,All Vehicles,282,155,106,102,89,221,588,774,938,1082,1268,1258,1417,1387,1268,1235,1176,1180,1039,819,591,624,634,517,0,0
2017,2017-09-17,Northbound,All Vehicles,308,157,104,76,59,139,212,300,513,824,928,1006,998,965,932,962,1043,1002,1112,768,620,470,314,175,0,0
2017,2017-09-17,Southbound,All Vehicles,361,233,129,135,88,171,275,393,618,865,1032,1096,1219,1139,1069,1113,1156,1100,1043,766,611,578,552,251,0,0
2017,2017-09-18,Northbound,All Vehicles,76,34,32,33,89,312,685,975,1095,838,708,850,806,853,980,1180,1151,1217,1205,776,579,344,519,503,0,0
2017,2017-09-18,Southbound,All Vehicles,127,73,59,93,126,463,1303,1599,1651,1085,881,915,939,976,1233,1528,1532,1571,1351,854,583,554,426,204,0,0
2017,2017-09-19,Northbound,All Vehicles,237,132,115,117,259,334,701,971,1141,901,749,692,786,852,1052,1147,1219,1211,1180,797,552,404,582,549,0,0
2017,2017-09-19,Southbound,All Vehicles,127,62,62,84,153,433,1336,1688,1598,1083,761,670,693,735,912,795,944,987,909,721,620,525,487,253,0,0
2017,2017-09-20,Southbound,All Vehicles,125,64,61,84,133,459,1279,1647,1680,1169,929,888,943,1076,1318,1571,1480,1575,1379,915,729,608,427,232,0,0
2017,2017-09-20,Northbound,All Vehicles,281,134,129,132,174,361,712,1037,1114,879,775,793,840,846,1061,1227,1200,1264,1228,815,546,440,747,704,0,0
2017,2017-09-21,Southbound,All Vehicles,135,60,42,62,121,459,1298,1654,1667,1165,940,980,1040,1061,1294,1563,1603,1652,1321,952,769,665,545,268,0,0
2017,2017-09-21,Northbound,All Vehicles,305,141,144,142,204,336,718,1003,1087,797,749,752,812,911,1048,1175,1213,1200,1217,837,635,553,422,228,0,0
2017,2017-09-22,Northbound,All Vehicles,111,58,59,49,106,344,682,902,1116,830,743,833,826,844,1009,1143,1165,1199,1203,1095,666,520,539,384,0,0
2017,2017-09-22,Southbound,All Vehicles,153,74,51,70,136,458,1272,1742,1637,1200,1089,1052,1098,1147,1395,1449,1680,1556,1466,1102,761,677,643,448,0,0
2017,2017-09-23,Northbound,All Vehicles,223,110,103,66,61,219,480,646,843,1019,988,1030,971,992,971,1081,1158,1024,1148,920,655,607,630,493,0,1
2017,2017-09-23,Southbound,All Vehicles,247,152,128,95,110,256,624,757,965,1118,1286,1413,1456,1467,1389,1306,1244,1207,1220,926,743,690,655,541,0,1
2017,2017-09-24,Northbound,All Vehicles,354,157,97,89,79,133,219,322,543,937,903,934,950,877,928,1096,1053,984,1072,830,633,542,406,251,0,1
2017,2017-09-24,Southbound,All Vehicles,370,208,159,128,132,182,272,407,609,966,1104,1170,1210,1181,1012,922,1071,1082,951,817,697,634,490,259,0,1
2017,2017-09-25,Southbound,All Vehicles,118,69,48,67,129,450,1212,1417,1357,1047,959,987,1005,1070,1190,1412,1384,1588,1316,888,651,532,405,229,0,1
2017,2017-09-25,Northbound,All Vehicles,110,59,48,42,104,328,649,739,865,800,789,714,766,860,1064,1087,1186,1243,1263,825,569,444,338,205,0,1
2017,2017-09-26,Southbound,All Vehicles,123,65,55,74,110,471,1316,1535,1507,1060,998,955,1073,1080,1216,1402,1501,1563,1380,942,665,579,488,287,0,1
2017,2017-09-26,Northbound,All Vehicles,113,48,59,41,109,318,696,809,861,870,760,770,808,850,994,1095,1128,1240,1223,846,630,482,422,328,0,1
2017,2017-09-27,Southbound,All Vehicles,154,69,46,77,116,427,1265,1441,1447,1160,1109,987,1026,1112,1215,1391,1485,1620,1329,977,750,692,516,258,0,1
2017,2017-09-27,Northbound,All Vehicles,169,65,47,56,112,350,680,730,866,786,716,797,863,913,1004,1130,1164,1203,1234,860,637,514,421,236,0,1
2017,2017-09-28,Northbound,All Vehicles,96,45,58,39,101,354,637,795,897,744,764,753,844,949,1030,1123,1166,1230,1242,873,624,539,447,283,0,1
2017,2017-09-28,Southbound,All Vehicles,152,85,57,67,135,461,1315,1452,1459,1120,971,961,1058,1166,1213,1436,1487,1621,1302,1015,746,660,494,272,0,1
2017,2017-09-29,Southbound,All Vehicles,144,100,70,68,143,466,1245,1366,1409,1212,1167,1134,1234,1251,1493,1218,1343,1450,1363,1085,803,670,629,441,0,1
2017,2017-09-29,Northbound,All Vehicles,114,65,56,39,113,345,674,733,784,833,797,885,891,889,1017,958,1088,1170,1156,979,653,530,568,412,0,1
2017,2017-09-30,Southbound,All Vehicles,286,174,121,111,117,242,534,716,927,1102,1252,1226,1256,1249,1170,1133,1120,1147,1100,835,668,705,607,513,0,1
2017,2017-09-30,Northbound,All Vehicles,234,134,108,71,79,196,378,508,820,947,1057,1014,1058,998,992,953,1020,1041,929,804,625,537,521,409,0,1
2017,2017-10-01,Southbound,All Vehicles,388,222,,156,130,129,244,362,527,781,966,1050,1140,1069,1028,1025,1036,1002,882,746,594,609,645,416,0,1
2017,2017-10-01,Northbound,All Vehicles,294,157,,112,80,125,198,237,417,634,786,812,832,860,847,921,994,1138,1075,816,536,541,614,462,0,1
2017,2017-10-02,Northbound,All Vehicles,243,140,76,61,58,132,187,209,328,506,651,781,695,774,811,990,976,1106,1016,881,699,597,438,263,1,1
2017,2017-10-03,Northbound,All Vehicles,125,59,57,38,109,288,594,838,956,893,870,855,890,858,971,1076,1142,1184,1061,753,612,460,379,259,0,1
2017,2017-10-03,Southbound,All Vehicles,119,53,63,68,113,368,1066,1321,1333,1051,921,958,976,1015,1186,1395,1319,1476,1200,868,718,574,448,241,0,1
2017,2017-10-04,Southbound,All Vehicles,110,76,42,45,118,428,1188,1432,1420,1098,1027,1036,1077,1102,1298,1280,1498,1390,1428,1043,748,697,485,265,0,1
2017,2017-10-04,Northbound,All Vehicles,129,58,53,43,95,332,630,724,913,806,772,825,814,811,945,1133,1249,1275,1265,851,611,563,461,269,0,1
2017,2017-10-05,Southbound,All Vehicles,133,67,62,64,129,430,1219,1413,1414,1131,1077,993,1162,1182,1282,1392,989,1511,1344,1013,728,674,523,281,0,1
2017,2017-10-05,Northbound,All Vehicles,124,63,57,40,108,345,629,760,931,807,781,783,737,782,928,1006,1064,1213,1158,837,619,540,458,263,0,1
2017,2017-10-06,Southbound,All Vehicles,161,82,59,81,115,418,1167,1310,1322,1125,1028,1072,1115,1166,1376,1479,1535,1592,1467,1075,807,720,712,473,0,1
2017,2017-10-06,Northbound,All Vehicles,138,77,59,58,118,322,639,727,894,872,858,799,925,894,976,1091,1193,1260,1138,977,657,591,545,347,0,1
2017,2017-10-07,Northbound,All Vehicles,258,129,78,74,73,209,456,509,775,874,1023,982,986,1059,1122,1122,1101,1039,859,864,667,594,583,458,0,1
2017,2017-10-07,Southbound,All Vehicles,271,153,111,87,103,250,602,726,851,1052,1207,1270,1297,1310,1260,1256,1231,1154,1101,981,675,745,706,551,0,1
2017,2017-10-08,Southbound,All Vehicles,384,223,150,101,105,139,268,375,519,797,939,1025,1167,1127,1092,1109,1088,1014,855,773,682,578,425,213,0,1
2017,2017-10-08,Northbound,All Vehicles,358,198,99,87,70,106,206,281,488,723,879,916,961,963,933,975,1044,986,860,731,578,523,392,226,0,1
2017,2017-10-09,Southbound,All Vehicles,124,68,66,56,118,443,1172,1589,1555,1126,898,740,697,755,870,993,930,1035,873,623,546,488,388,190,0,0
2017,2017-10-09,Northbound,All Vehicles,115,47,41,44,107,302,640,904,1047,770,768,700,698,801,1020,1105,1242,1239,1160,783,612,440,349,185,0,0
2017,2017-10-10,Northbound,All Vehicles,97,62,47,47,98,315,709,1020,1218,998,767,820,829,834,966,1192,1184,1276,1163,871,561,466,367,219,0,0
2017,2017-10-10,Southbound,All Vehicles,115,65,56,59,107,439,1299,1669,1655,1093,901,868,953,1037,1201,1487,1654,1583,1433,931,664,554,446,304,0,0
2017,2017-10-11,Southbound,All Vehicles,128,71,50,60,118,448,1266,1697,1621,1268,953,991,1134,1268,1391,1568,1415,1656,1423,987,779,661,481,266,0,0
2017,2017-10-11,Northbound,All Vehicles,99,59,57,45,113,331,680,992,1040,867,753,805,811,877,977,973,1234,1298,1264,801,622,511,403,222,0,0
2017,2017-10-12,Southbound,All Vehicles,135,85,60,65,129,443,1284,1611,1652,1238,987,1031,1022,1142,1339,1625,1716,1608,1368,985,828,675,568,302,0,0
2017,2017-10-12,Northbound,All Vehicles,109,57,63,61,105,328,687,1060,1121,918,780,746,741,899,1130,1133,1187,1262,1199,901,661,593,439,250,0,0
2017,2017-10-13,Southbound,All Vehicles,172,88,55,64,123,415,1245,1595,1571,1230,1041,1067,1134,1155,1309,1571,1544,1585,1431,1077,787,721,670,474,0,0
2017,2017-10-13,Northbound,All Vehicles,153,67,60,49,88,344,698,978,1072,872,763,723,805,822,1036,1185,1256,1184,1128,1008,701,539,532,390,0,0
2017,2017-10-14,Northbound,All Vehicles,271,144,97,74,60,204,430,585,833,1048,994,942,1110,1170,1093,1122,1078,1081,1000,804,640,576,550,439,0,0
2017,2017-10-14,Southbound,All Vehicles,338,172,109,111,115,224,608,755,937,1036,1238,1338,1363,1309,1294,1312,1197,1202,1115,907,685,708,619,514,0,0
2017,2017-10-15,Southbound,All Vehicles,393,225,132,125,103,165,285,393,561,844,1044,1080,1167,1129,1084,1136,1104,1082,908,847,685,592,503,245,0,0
2017,2017-10-15,Northbound,All Vehicles,348,170,113,92,72,126,216,291,507,755,937,942,868,924,946,1012,942,956,932,749,680,555,434,549,0,0
2017,2017-10-16,Northbound,All Vehicles,369,153,128,163,205,326,678,1032,1173,927,769,776,738,808,1058,1166,1211,1286,1080,766,606,470,719,632,0,0
2017,2017-10-16,Southbound,All Vehicles,133,64,46,46,120,441,1279,1631,1595,1190,822,842,943,1021,1255,1481,1567,1546,1318,932,711,583,357,198,0,0
2017,2017-10-17,Northbound,All Vehicles,303,148,126,169,231,323,747,1038,1078,800,656,792,806,883,1052,1168,1235,1259,1131,851,598,563,613,571,0,0
2017,2017-10-17,Southbound,All Vehicles,113,68,52,55,116,416,1362,1653,1710,1191,958,896,1009,1026,1223,1526,1639,1664,1381,951,690,629,464,246,0,0
2017,2017-10-18,Southbound,All Vehicles,122,79,67,84,129,490,1335,1749,1669,1195,970,927,982,972,1341,1563,1581,1623,1413,1016,774,688,581,320,0,0
2017,2017-10-18,Northbound,All Vehicles,289,158,130,123,222,335,698,1046,1178,927,688,770,867,841,1054,1228,1267,1234,1134,875,657,495,333,168,0,0
2017,2017-10-19,Northbound,All Vehicles,79,41,43,34,110,344,713,1025,1137,898,710,757,811,888,1046,1157,1241,1250,1187,928,703,626,430,229,0,0
2017,2017-10-19,Southbound,All Vehicles,172,98,53,104,109,461,1353,1642,1661,1258,988,945,1018,1131,1304,1504,1546,1674,1383,989,806,695,527,273,0,0
2017,2017-10-20,Southbound,All Vehicles,159,87,67,74,140,402,1224,1569,1629,1290,1057,1078,1129,1172,1298,1441,1445,1502,1467,1000,740,687,594,423,0,0
2017,2017-10-20,Northbound,All Vehicles,128,59,64,54,114,324,620,863,1062,831,730,694,739,859,1035,1039,988,1007,973,894,642,546,425,330,0,0
2017,2017-10-21,Southbound,All Vehicles,317,149,114,87,97,227,579,819,944,1078,1263,1377,1361,1408,1358,1355,1219,1286,1122,921,771,804,727,619,0,0
2017,2017-10-21,Northbound,All Vehicles,244,98,92,67,71,217,460,579,819,1037,1014,1008,1104,1106,1172,1187,1090,985,937,827,654,607,594,483,0,0
2017,2017-10-22,Northbound,All Vehicles,367,210,117,89,65,130,231,252,494,832,880,955,947,873,879,943,979,951,897,793,649,474,403,201,0,0
2017,2017-10-22,Southbound,All Vehicles,426,254,154,145,121,184,285,421,570,855,1010,1087,1221,1174,1149,1106,1106,1034,912,745,671,596,430,245,0,0
2017,2017-10-23,Northbound,All Vehicles,119,62,36,48,83,296,732,1002,1105,865,705,761,807,803,1014,1136,1159,1202,1072,735,608,438,349,192,0,0
2017,2017-10-23,Southbound,All Vehicles,137,53,45,54,111,465,1368,1683,1651,1152,880,914,950,995,1219,1494,1580,1593,1257,925,636,553,385,210,0,0
2017,2017-10-24,Northbound,All Vehicles,106,46,53,56,120,331,734,1071,1153,962,747,754,781,756,997,1158,1231,1334,1204,880,578,517,379,207,0,0
2017,2017-10-24,Southbound,All Vehicles,128,71,53,59,127,446,1376,1702,1679,1175,945,883,1005,1097,1249,1476,1668,1641,1348,993,705,579,420,237,0,0
2017,2017-10-25,Southbound,All Vehicles,126,73,48,62,131,478,1378,1673,1665,1263,973,954,1068,1004,1397,1494,1530,1673,1344,969,761,653,522,274,0,0
2017,2017-10-25,Northbound,All Vehicles,129,46,55,56,131,337,764,1002,1164,912,745,760,805,903,1125,1261,1187,1330,1275,862,594,522,399,229,0,0
2017,2017-10-26,Northbound,All Vehicles,108,41,65,45,112,317,796,1014,1070,789,690,695,779,938,1077,1173,1134,1153,1114,824,632,577,370,253,0,0
2017,2017-10-26,Southbound,All Vehicles,141,71,44,54,131,456,1342,1724,1792,1322,998,920,1073,1130,1345,1552,1309,1690,1379,965,750,672,513,247,0,0
2017,2017-10-27,Southbound,All Vehicles,142,75,71,50,129,440,1215,1582,1585,1242,1067,1067,1125,1160,1459,1606,1674,1555,1402,1064,807,674,748,491,0,0
2017,2017-10-27,Northbound,All Vehicles,109,68,78,36,108,315,656,958,1088,830,735,737,853,847,1022,1137,1155,1212,1110,962,710,552,514,400,0,0
2017,2017-10-28,Northbound,All Vehicles,256,127,106,83,65,249,522,609,878,999,1086,1012,1044,1073,1047,1118,1156,1111,1022,881,643,604,625,453,0,0
2017,2017-10-28,Southbound,All Vehicles,292,192,100,109,102,227,624,812,967,1074,1276,1328,1390,1489,1381,1348,1287,1315,1201,938,785,780,706,564,0,0
2017,2017-10-29,Southbound,All Vehicles,372,212,150,137,122,169,294,425,583,900,931,862,906,909,1153,995,980,941,791,788,721,670,462,301,0,0
2017,2017-10-29,Northbound,All Vehicles,313,182,122,93,69,137,244,354,575,884,909,870,835,827,843,996,1048,1044,1152,967,805,617,499,280,0,0
2017,2017-10-30,Northbound,All Vehicles,126,50,56,38,115,345,729,998,1102,870,732,763,819,865,1020,1192,1258,1312,1145,740,559,440,346,188,0,0
2017,2017-10-30,Southbound,All Vehicles,133,64,40,51,139,460,1347,1653,1577,1136,819,719,754,809,894,942,957,1219,1286,858,678,514,385,210,0,0
2017,2017-10-31,Southbound,All Vehicles,110,65,48,58,117,462,1425,1688,1622,1148,980,881,948,1090,1326,1492,1550,1623,1402,981,795,620,482,247,0,0
2017,2017-10-31,Northbound,All Vehicles,91,53,40,40,120,308,754,1073,1206,856,744,786,841,838,1023,1186,1171,1200,1149,812,669,506,394,168,0,0
2017,2017-11-01,Northbound,All Vehicles,121,66,58,56,104,363,735,990,1026,889,763,827,821,885,1115,1146,1242,1292,1196,780,622,501,422,227,0,0
2017,2017-11-01,Southbound,All Vehicles,143,69,60,68,112,479,1384,1667,1663,1214,984,972,1019,1044,1214,1615,1542,1702,1522,973,776,677,474,275,0,0
2017,2017-11-02,Northbound,All Vehicles,134,53,42,53,121,341,738,984,1184,887,745,699,744,993,1144,1269,1216,1291,1129,852,675,568,444,235,0,0
2017,2017-11-02,Southbound,All Vehicles,146,85,61,67,111,505,1372,1655,1655,1227,931,920,1028,1038,1278,1584,1686,1707,1389,1081,771,674,534,300,0,0
2017,2017-11-03,Northbound,All Vehicles,134,57,54,51,115,350,724,989,1095,872,802,774,900,935,1110,1258,1123,1210,1226,926,710,540,564,378,0,0
2017,2017-11-03,Southbound,All Vehicles,153,81,62,73,138,462,1347,1620,1646,1228,1080,1116,1143,1203,1443,1545,1422,1575,1445,1080,777,726,675,469,0,0
2017,2017-11-04,Northbound,All Vehicles,219,121,102,77,88,221,456,577,865,1015,1020,1052,1155,1166,1072,1074,1035,1053,887,782,622,538,555,447,0,0
2017,2017-11-04,Southbound,All Vehicles,308,151,117,88,116,243,605,770,938,1095,1249,1256,1346,1366,1339,1219,1221,1192,1057,808,644,631,635,585,0,0
