year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2017,2017-12-11,Northbound,All Vehicles,302,220,203,283,622,1959,3464,3273,3043,2730,2376,2085,1910,1846,1793,1815,1863,2108,1822,1388,1039,939,788,621,0,0
2017,2017-12-12,Northbound,All Vehicles,344,216,209,308,637,1971,3484,3334,2650,2766,2217,2071,1868,1757,1864,1895,1954,2200,1967,1455,1181,994,878,627,0,0
2017,2017-12-13,Northbound,All Vehicles,358,203,196,313,699,1963,3439,3190,2862,2593,2164,2002,1910,1818,1932,1930,1982,2216,2125,1582,1199,1137,882,590,0,0
2017,2017-12-14,Northbound,All Vehicles,320,213,183,309,671,1817,3347,3275,3027,2683,2246,2056,1883,1764,1753,1815,2000,2236,2164,1667,1225,1099,848,588,0,0
2017,2017-12-15,Northbound,All Vehicles,411,285,287,276,693,1919,3392,3139,2812,2706,2262,2120,1984,2016,2051,2017,2107,2209,2218,1863,1325,1226,1019,880,0,0
2017,2017-12-16,Northbound,All Vehicles,568,475,485,380,437,851,1766,1829,1961,2344,2383,2481,2336,2207,2022,1957,2084,2292,2203,1909,1263,1237,1055,872,0,1
2017,2017-12-17,Northbound,All Vehicles,637,444,444,359,335,501,785,949,1363,2253,2321,2467,2319,2136,2143,1953,1912,2010,1652,1408,1167,1040,764,455,0,1
2017,2017-12-18,Northbound,All Vehicles,282,198,199,261,564,1928,3434,3236,3138,2650,2246,2118,2020,1966,1928,1883,1897,2115,1845,1359,1068,998,724,499,0,1
2017,2017-12-19,Northbound,All Vehicles,242,184,208,297,599,1935,3434,3237,2960,2657,2244,2071,1898,1899,1840,1875,1914,2121,1896,1522,1232,1117,795,545,0,1
2017,2017-12-20,Northbound,All Vehicles,291,219,179,305,652,2008,3385,3218,2846,2681,2421,2260,2079,1899,1888,1850,1870,2115,2026,1425,1167,1037,804,637,0,1
2017,2017-12-21,Northbound,All Vehicles,312,244,233,332,681,1875,3177,3024,2934,2778,2443,2294,2207,2045,2064,1762,2034,2183,1851,1497,1148,1079,849,626,0,1
2017,2017-12-23,Northbound,All Vehicles,549,412,407,397,408,750,1076,1441,1825,2144,2242,2104,1964,1924,1819,1752,1715,1878,1836,1502,1303,1167,1045,736,0,1
2017,2017-12-24,Northbound,All Vehicles,461,348,279,328,331,520,727,919,1408,1998,1919,1848,1781,1648,1580,1476,1457,1417,1231,1089,898,906,863,599,0,1
2017,2017-12-27,Northbound,All Vehicles,262,173,169,227,399,931,1376,1503,1692,1949,1956,2067,1967,1938,1811,1854,1689,1737,1526,1329,1018,896,744,496,0,1
2017,2017-12-28,Northbound,All Vehicles,299,187,165,214,449,934,1451,1632,1749,2010,1925,2062,1870,1920,1858,1914,1870,1911,1682,1354,1072,972,762,486,0,1
2017,2017-12-29,Northbound,All Vehicles,293,192,192,213,375,902,1366,1518,1810,2077,2012,1997,1993,1933,1948,1902,1851,1980,1752,1485,1090,980,756,608,0,1
2017,2017-12-30,Northbound,All Vehicles,404,279,280,272,300,536,797,996,1316,1826,2009,2115,2005,1918,1787,1673,1538,1730,1705,1483,1235,1060,879,618,0,1
2017,2017-12-31,Northbound,All Vehicles,449,256,204,225,221,414,584,680,1040,1588,1576,1786,1702,1805,1699,1588,1485,1497,1499,1178,940,897,1079,647,0,1
